
Sequential/524288-8,0.053076625,54%
Sequential/1048576-8,0.10890427050000001,3%
Sequential/2097152-8,0.223440875,1%
Sequential/4194304-8,0.463860541,1%
Parallel/524288-8,0.151085916,6%
Parallel/1048576-8,0.312691292,5%
Parallel/2097152-8,0.645534479,2%
Parallel/4194304-8,1.3345414375,2%
